date,level,sun_duration,cloud_cover,precipitation,snow_accumulation,snow_depth,temperature_avg,temperature_min,temperature_max
2010-02-21,289.14,6.4,63.0,19.9,2.0,15.0,2.4,0.2,7.4
2010-02-22,288.92,0.0,97.0,9.6,3.0,17.0,3.3,0.4,5.5
2010-02-23,288.77,1.0,77.0,2.3,0.0,16.0,5.1,1.1,9.6
2010-02-24,288.69,1.6,80.0,0.3,0.0,11.0,3.9,0.3,8.5
2010-02-25,288.67,6.2,50.0,0.4,0.0,10.0,6.0,-0.3,12.3
2010-02-26,288.76,0.0,100.0,1.0,0.0,7.0,4.8,3.9,7.0
2010-02-27,289.17,6.9,67.0,28.9,0.0,4.0,6.1,2.2,13.3
2010-02-28,289.0,0.5,97.0,0.0,0.0,0.0,8.2,2.4,11.5
2010-03-01,288.89,7.1,47.0,1.0,0.0,0.0,8.7,5.0,14.1
2010-03-02,288.81,2.6,70.0,0.0,0.0,0.0,5.3,3.3,10.3
2010-03-03,288.74,0.1,97.0,0.2,0.0,0.0,3.7,-0.5,6.0
2010-03-04,288.64,0.0,100.0,2.3,0.0,0.0,2.4,1.8,4.6
2010-03-05,288.53,2.6,60.0,1.2,0.0,0.0,0.6,-0.7,3.5
2010-03-06,288.48,6.4,23.0,0.1,0.0,0.0,-0.2,-5.7,3.7
2010-03-07,288.43,8.8,53.0,0.0,0.0,0.0,-0.3,-2.9,3.0
2010-03-08,288.38,8.4,47.0,0.0,0.0,0.0,-1.2,-4.4,2.2
2010-03-09,288.33,0.5,97.0,0.0,0.0,0.0,-0.8,-3.3,0.5
2010-03-10,288.31,0.0,100.0,0.3,0.0,0.0,-2.4,-3.0,0.4
2010-03-11,288.29,0.3,93.0,10.4,12.0,12.0,0.0,-2.7,2.5
2010-03-12,288.27,8.4,43.0,0.0,0.0,8.0,2.1,-2.1,8.0
2010-03-13,288.25,6.1,50.0,0.0,0.0,3.0,2.9,-3.6,9.6
2010-03-14,288.23,10.0,23.0,0.0,0.0,0.0,5.4,-3.1,13.0
2010-03-15,288.2,4.7,43.0,0.0,0.0,0.0,4.2,-1.7,12.1
2010-03-16,288.18,5.3,57.0,0.0,0.0,0.0,6.2,-1.6,13.8
2010-03-17,288.15,3.0,70.0,0.0,0.0,0.0,6.4,-0.5,10.7
2010-03-18,288.2,5.2,47.0,0.0,0.0,0.0,9.0,1.6,15.3
2010-03-19,288.33,9.6,67.0,0.0,0.0,0.0,9.8,5.3,15.0
2010-03-20,288.37,0.0,93.0,0.0,0.0,0.0,10.5,8.3,12.7
2010-03-21,288.41,0.0,100.0,0.0,0.0,0.0,11.0,10.0,12.1
2010-03-22,288.49,0.0,100.0,0.0,0.0,0.0,10.0,9.3,11.0
2010-03-23,288.45,5.6,63.0,6.0,0.0,0.0,11.7,8.3,16.5
2010-03-24,288.39,3.5,93.0,0.0,0.0,0.0,11.7,6.0,15.8
2010-03-25,288.43,2.1,70.0,0.0,0.0,0.0,12.8,10.5,16.6
2010-03-26,288.63,0.0,77.0,0.0,0.0,0.0,11.6,11.0,14.2
2010-03-27,288.65,3.7,50.0,0.1,0.0,0.0,10.1,7.3,14.8
2010-03-28,288.54,9.1,37.0,3.7,0.0,0.0,10.7,2.4,18.1
2010-03-29,288.45,7.7,33.0,0.0,0.0,0.0,11.9,5.5,18.3
2010-03-30,288.4,0.5,87.0,0.0,0.0,0.0,10.8,9.5,14.0
2010-03-31,288.36,0.8,87.0,9.3,0.0,0.0,6.9,6.4,10.4
2010-04-01,288.32,3.1,97.0,24.5,0.0,0.0,7.9,3.9,13.4
2010-04-02,288.3,0.6,73.0,15.6,0.0,0.0,5.0,3.5,8.0
2010-04-03,288.28,5.2,83.0,0.1,0.0,0.0,8.8,0.5,14.2
2010-04-04,288.27,0.9,87.0,0.0,0.0,0.0,10.8,8.0,15.5
2010-04-05,288.26,0.0,87.0,9.9,0.0,0.0,9.7,7.6,12.2
2010-04-06,288.24,11.0,30.0,0.1,0.0,0.0,10.0,1.6,16.6
2010-04-07,288.22,11.8,7.0,0.0,0.0,0.0,10.3,1.7,17.8
2010-04-08,288.2,12.0,3.0,0.0,0.0,0.0,11.4,2.8,19.0
2010-04-09,288.19,11.1,27.0,0.0,0.0,0.0,14.0,4.5,21.0
2010-04-10,288.18,0.4,90.0,0.1,0.0,0.0,9.9,9.1,15.0
2010-04-11,288.17,8.8,43.0,2.1,0.0,0.0,5.5,2.1,10.6
2010-04-12,288.16,0.0,100.0,0.9,0.0,0.0,5.7,3.3,6.5
2010-04-13,288.17,0.0,100.0,0.9,0.0,0.0,6.7,5.5,7.8
2010-04-14,288.18,1.4,83.0,9.9,0.0,0.0,7.8,6.4,11.0
2010-04-15,288.18,9.3,50.0,0.4,0.0,0.0,11.1,4.1,18.0
2010-04-16,288.17,10.3,37.0,0.0,0.0,0.0,12.7,4.3,18.4
2010-04-17,288.15,8.6,37.0,0.0,0.0,0.0,12.3,9.2,18.0
2010-04-18,288.18,0.0,83.0,0.9,0.0,0.0,8.6,6.2,11.2
2010-04-19,288.21,7.0,50.0,2.4,0.0,0.0,12.7,5.5,19.5
2010-04-20,288.26,12.4,20.0,0.0,0.0,0.0,14.9,4.8,22.0
2010-04-21,288.35,11.8,30.0,1.4,0.0,0.0,15.1,8.8,22.5
2010-04-22,288.4,0.0,90.0,3.4,0.0,0.0,8.0,7.4,15.2
2010-04-23,288.42,4.7,87.0,0.0,0.0,0.0,13.4,5.6,18.0
2010-04-24,288.43,4.7,63.0,0.0,0.0,0.0,13.9,10.4,19.5
2010-04-25,288.43,8.2,37.0,0.0,0.0,0.0,15.2,9.3,21.0
2010-04-26,288.42,10.7,43.0,0.0,0.0,0.0,16.8,8.4,24.6
2010-04-27,288.4,4.5,90.0,9.3,0.0,0.0,15.9,11.6,19.8
2010-04-28,288.38,12.7,20.0,0.0,0.0,0.0,15.8,7.9,21.5
2010-04-29,288.36,13.0,10.0,0.0,0.0,0.0,16.6,7.4,24.6
2010-04-30,288.35,12.2,23.0,0.0,0.0,0.0,18.1,10.7,24.6
2010-05-01,288.36,11.6,47.0,0.0,0.0,0.0,18.0,11.9,23.2
2010-05-02,288.38,0.0,97.0,0.0,0.0,0.0,14.4,13.1,17.9
2010-05-03,288.41,0.7,80.0,5.4,0.0,0.0,14.1,12.1,18.2
2010-05-04,288.71,0.0,93.0,10.8,0.0,0.0,14.0,11.8,15.6
2010-05-05,289.06,0.0,100.0,8.4,0.0,0.0,14.5,13.3,16.2
2010-05-06,289.44,5.9,73.0,14.8,0.0,0.0,12.1,10.9,17.2
2010-05-07,289.52,5.9,67.0,2.6,0.0,0.0,11.7,8.0,16.9
2010-05-08,289.26,0.2,77.0,0.1,0.0,0.0,11.2,7.4,13.5
2010-05-09,289.05,7.8,77.0,3.7,0.0,0.0,14.2,9.4,19.5
2010-05-10,288.96,0.9,93.0,0.7,0.0,0.0,13.5,11.8,15.9
2010-05-11,288.9,1.9,77.0,0.7,0.0,0.0,14.7,10.7,18.7
2010-05-12,288.93,4.0,83.0,3.7,0.0,0.0,16.2,12.9,20.6
2010-05-13,288.99,1.0,80.0,6.1,0.0,0.0,13.5,12.2,17.6
2010-05-14,288.96,8.9,43.0,6.8,0.0,0.0,15.0,11.0,20.5
2010-05-15,288.88,0.0,100.0,2.6,0.0,0.0,11.1,10.0,14.2
2010-05-16,288.89,3.5,87.0,5.2,0.0,0.0,13.9,8.8,19.1
2010-05-17,288.77,6.0,63.0,0.0,0.0,0.0,16.2,11.4,20.0
2010-05-18,288.69,11.4,40.0,0.0,0.0,0.0,15.9,8.8,21.3
2010-05-19,288.61,11.7,53.0,0.0,0.0,0.0,14.0,4.9,18.8
2010-05-20,288.59,4.4,87.0,0.0,0.0,0.0,14.6,11.0,19.2
2010-05-21,288.52,0.5,73.0,0.0,0.0,0.0,13.7,10.7,17.5
2010-05-22,288.5,10.3,63.0,1.0,0.0,0.0,16.0,11.0,23.4
2010-05-23,288.49,10.0,57.0,0.2,0.0,0.0,17.4,11.0,23.5
2010-05-24,288.48,13.4,33.0,1.2,0.0,0.0,20.2,11.5,26.1
2010-05-25,288.45,13.8,20.0,0.0,0.0,0.0,20.5,13.6,26.8
2010-05-26,288.45,12.9,43.0,0.0,0.0,0.0,20.1,15.9,24.8
2010-05-27,288.45,13.4,33.0,0.0,0.0,0.0,19.8,13.1,25.8
2010-05-28,288.45,10.0,53.0,0.0,0.0,0.0,18.8,12.1,24.3
2010-05-29,288.44,4.8,63.0,0.0,0.0,0.0,17.0,13.1,24.0
2010-05-30,288.42,1.5,87.0,9.5,0.0,0.0,15.6,14.5,18.9
2010-05-31,288.42,4.8,57.0,18.5,0.0,0.0,11.8,10.2,15.7
2010-06-01,288.43,8.3,63.0,9.8,0.0,0.0,17.0,7.9,21.5
2010-06-02,288.4,0.1,97.0,0.0,0.0,0.0,13.8,10.5,16.8
2010-06-03,288.38,3.0,93.0,4.8,0.0,0.0,15.1,11.8,18.9
2010-06-04,288.36,3.5,70.0,4.5,0.0,0.0,17.3,13.0,21.6
2010-06-05,288.34,11.6,47.0,0.1,0.0,0.0,18.9,11.7,25.1
2010-06-06,288.33,14.8,7.0,0.0,0.0,0.0,21.8,12.0,28.5
2010-06-07,288.32,13.9,17.0,0.0,0.0,0.0,23.0,14.5,29.2
2010-06-08,288.32,14.7,20.0,0.0,0.0,0.0,23.2,15.3,28.8
2010-06-09,288.31,14.3,13.0,0.0,0.0,0.0,23.5,16.7,29.1
2010-06-10,288.3,12.7,47.0,0.0,0.0,0.0,23.8,16.7,29.9
2010-06-11,288.3,13.3,40.0,0.0,0.0,0.0,24.7,16.4,31.1
2010-06-12,288.3,13.4,7.0,0.0,0.0,0.0,25.5,17.1,31.8
2010-06-13,288.29,11.2,63.0,0.0,0.0,0.0,24.9,17.7,30.6
2010-06-14,288.29,12.6,27.0,0.0,0.0,0.0,23.0,19.0,27.3
2010-06-15,288.29,4.5,93.0,0.0,0.0,0.0,20.6,16.6,25.5
2010-06-16,288.32,0.9,73.0,13.4,0.0,0.0,19.0,17.5,21.6
2010-06-17,288.36,5.0,67.0,11.3,0.0,0.0,20.1,17.6,25.0
2010-06-18,288.4,8.0,67.0,20.6,0.0,0.0,19.4,16.6,25.0
2010-06-19,288.42,4.1,93.0,3.6,0.0,0.0,16.5,14.1,22.3
2010-06-20,288.73,0.0,100.0,34.6,0.0,0.0,13.1,12.7,15.7
2010-06-21,289.14,0.0,90.0,20.5,0.0,0.0,14.8,12.4,18.0
2010-06-22,288.88,8.8,73.0,0.5,0.0,0.0,17.7,11.9,22.5
2010-06-23,288.69,11.0,50.0,0.0,0.0,0.0,19.3,14.4,24.5
2010-06-24,288.56,13.9,27.0,0.0,0.0,0.0,18.9,11.2,23.7
2010-06-25,288.46,13.7,27.0,0.0,0.0,0.0,20.9,12.4,27.0
2010-06-26,288.45,10.1,57.0,0.0,0.0,0.0,21.3,16.6,27.0
2010-06-27,288.41,13.0,27.0,0.0,0.0,0.0,22.1,14.6,28.1
2010-06-28,288.39,14.6,10.0,0.0,0.0,0.0,22.3,14.3,28.2
2010-06-29,288.37,14.7,10.0,0.0,0.0,0.0,23.7,15.4,29.8
2010-06-30,288.35,11.4,47.0,0.0,0.0,0.0,23.1,17.1,30.8
2010-07-01,288.34,9.3,53.0,1.6,0.0,0.0,23.3,17.2,30.0
2010-07-02,288.31,10.8,47.0,0.0,0.0,0.0,24.3,17.6,31.2
2010-07-03,288.29,10.2,30.0,0.0,0.0,0.0,25.2,18.0,32.0
2010-07-04,288.27,10.2,67.0,0.0,0.0,0.0,21.2,18.6,30.0
2010-07-05,288.29,6.9,60.0,6.9,0.0,0.0,23.8,18.7,28.3
2010-07-06,288.29,6.5,70.0,0.0,0.0,0.0,18.8,17.4,27.2
2010-07-07,288.3,9.4,37.0,17.7,0.0,0.0,19.6,15.8,24.6
2010-07-08,288.32,14.7,10.0,0.0,0.0,0.0,21.4,12.5,27.2
2010-07-09,288.32,14.6,7.0,0.0,0.0,0.0,23.7,14.7,29.6
2010-07-10,288.31,14.6,3.0,0.0,0.0,0.0,25.2,16.7,31.0
2010-07-11,288.25,13.5,13.0,0.0,0.0,0.0,26.1,17.2,32.1
2010-07-12,288.23,11.6,33.0,0.0,0.0,0.0,26.5,19.1,33.1
2010-07-13,288.21,11.1,33.0,0.0,0.0,0.0,26.9,19.8,33.0
2010-07-14,288.21,13.0,27.0,0.0,0.0,0.0,27.5,21.2,34.2
2010-07-15,288.21,13.7,20.0,0.0,0.0,0.0,29.0,21.6,35.9
2010-07-16,288.2,13.0,27.0,0.0,0.0,0.0,28.8,21.7,34.0
2010-07-17,288.2,10.9,27.0,0.0,0.0,0.0,27.0,22.3,34.3
2010-07-18,288.19,1.4,67.0,6.3,0.0,0.0,22.1,20.0,24.8
2010-07-19,288.19,11.6,50.0,1.1,0.0,0.0,22.4,17.9,27.1
2010-07-20,288.18,4.8,57.0,0.0,0.0,0.0,23.0,20.4,26.8
2010-07-21,288.18,13.8,13.0,0.0,0.0,0.0,25.9,17.0,33.0
2010-07-22,288.19,14.1,13.0,0.0,0.0,0.0,27.2,18.9,33.5
2010-07-23,288.2,11.9,33.0,0.0,0.0,0.0,25.1,21.0,34.3
2010-07-24,288.21,0.0,93.0,1.3,0.0,0.0,17.0,15.9,21.6
2010-07-25,288.18,8.8,40.0,15.3,0.0,0.0,18.4,13.3,24.6
2010-07-26,288.17,10.7,43.0,0.0,0.0,0.0,18.9,11.9,25.0
2010-07-27,288.18,9.4,33.0,0.0,0.0,0.0,18.2,13.5,26.0
2010-07-28,288.19,9.7,63.0,2.8,0.0,0.0,20.8,12.8,27.7
2010-07-29,288.19,2.2,80.0,0.0,0.0,0.0,16.0,14.6,21.4
2010-07-30,288.32,0.0,100.0,53.3,0.0,0.0,15.8,13.1,17.9
2010-07-31,288.31,7.1,50.0,5.4,0.0,0.0,19.4,14.6,24.3
2010-08-01,288.24,11.5,40.0,0.0,0.0,0.0,22.0,14.0,29.7
2010-08-02,288.2,13.0,17.0,0.0,0.0,0.0,24.1,15.2,31.1
2010-08-03,288.19,8.3,77.0,0.0,0.0,0.0,20.2,17.0,30.6
2010-08-04,288.18,7.9,53.0,14.6,0.0,0.0,20.4,16.6,25.1
2010-08-05,288.18,2.0,90.0,0.0,0.0,0.0,17.7,13.7,23.1
2010-08-06,288.19,2.5,80.0,12.2,0.0,0.0,16.5,14.8,22.0
2010-08-07,288.3,6.7,83.0,29.1,0.0,0.0,19.4,13.2,25.5
2010-08-08,288.26,9.9,53.0,0.0,0.0,0.0,20.9,14.8,27.3
2010-08-09,288.22,10.0,37.0,0.0,0.0,0.0,21.7,16.3,25.8
2010-08-10,288.21,10.9,37.0,0.0,0.0,0.0,23.1,18.2,28.0
2010-08-11,288.2,12.1,30.0,0.0,0.0,0.0,23.3,17.1,29.0
2010-08-12,288.18,11.8,40.0,0.0,0.0,0.0,23.3,15.8,28.5
2010-08-13,288.23,0.0,80.0,3.4,0.0,0.0,18.0,17.5,23.4
2010-08-14,288.43,3.0,87.0,26.7,0.0,0.0,19.5,15.5,24.6
2010-08-15,288.55,10.8,30.0,24.0,0.0,0.0,20.9,18.2,26.6
2010-08-16,288.64,5.8,47.0,0.0,0.0,0.0,19.2,14.8,24.5
2010-08-17,288.52,10.2,53.0,2.2,0.0,0.0,19.4,12.3,25.2
2010-08-18,288.38,7.1,77.0,0.0,0.0,0.0,20.4,16.4,24.2
2010-08-19,288.29,6.7,63.0,0.0,0.0,0.0,21.8,17.7,27.0
2010-08-20,288.26,7.5,47.0,0.0,0.0,0.0,22.2,16.6,27.0
2010-08-21,288.24,10.3,43.0,0.0,0.0,0.0,22.8,18.1,28.9
2010-08-22,288.22,12.7,20.0,0.0,0.0,0.0,23.0,17.0,28.7
2010-08-23,288.2,11.1,23.0,0.0,0.0,0.0,23.9,16.1,30.8
2010-08-24,288.18,7.7,40.0,0.0,0.0,0.0,24.3,19.0,29.1
2010-08-25,288.18,0.0,100.0,19.4,0.0,0.0,18.4,18.2,23.8
2010-08-26,288.17,11.4,33.0,5.6,0.0,0.0,22.7,16.1,28.9
2010-08-27,288.17,9.1,57.0,0.0,0.0,0.0,24.0,17.8,29.1
2010-08-28,288.34,0.4,93.0,9.8,0.0,0.0,17.0,15.1,24.1
2010-08-29,288.65,10.0,50.0,18.4,0.0,0.0,15.1,11.3,20.7
2010-08-30,288.58,1.8,67.0,0.0,0.0,0.0,10.2,9.1,14.2
2010-08-31,288.48,5.4,93.0,10.4,0.0,0.0,14.5,7.4,20.3
2010-09-01,288.36,10.2,33.0,0.0,0.0,0.0,14.7,8.0,21.6
2010-09-02,288.28,10.7,43.0,0.0,0.0,0.0,15.7,7.2,22.6
2010-09-03,288.26,4.4,63.0,0.0,0.0,0.0,15.8,9.7,20.1
2010-09-04,288.23,4.2,60.0,0.0,0.0,0.0,16.0,12.6,21.6
2010-09-05,288.21,8.3,80.0,14.3,0.0,0.0,15.4,12.2,19.8
2010-09-06,288.2,0.0,83.0,4.9,0.0,0.0,12.0,11.0,14.8
2010-09-07,288.19,0.0,100.0,3.6,0.0,0.0,11.7,10.4,12.5
2010-09-08,288.28,0.1,100.0,11.5,0.0,0.0,14.7,11.7,16.6
2010-09-09,288.8,6.5,93.0,50.7,0.0,0.0,16.6,15.1,22.0
2010-09-10,288.81,3.5,93.0,12.3,0.0,0.0,15.9,14.0,20.1
2010-09-11,288.58,8.5,33.0,0.0,0.0,0.0,16.5,12.0,22.9
2010-09-12,288.47,8.7,47.0,0.0,0.0,0.0,16.0,11.1,22.3
2010-09-13,288.4,4.6,97.0,0.0,0.0,0.0,16.2,11.6,22.2
2010-09-14,288.31,8.1,73.0,3.0,0.0,0.0,16.8,12.5,22.5
2010-09-15,288.28,9.5,67.0,0.0,0.0,0.0,18.9,12.4,25.1
2010-09-16,288.26,1.6,93.0,0.0,0.0,0.0,17.4,14.4,20.5
2010-09-17,288.59,0.0,100.0,43.9,0.0,0.0,15.3,13.8,17.1
2010-09-18,290.95,0.0,100.0,139.6,0.0,0.0,11.3,11.0,13.8
2010-09-19,291.35,3.2,77.0,87.0,0.0,0.0,12.5,10.6,16.8
2010-09-20,290.25,7.9,40.0,0.9,0.0,0.0,12.7,9.4,19.0
2010-09-21,289.59,7.2,37.0,0.0,0.0,0.0,13.6,8.3,21.1
2010-09-22,289.24,7.5,37.0,0.0,0.0,0.0,14.1,9.4,21.6
2010-09-23,289.05,7.4,40.0,0.0,0.0,0.0,14.7,9.3,21.3
2010-09-24,288.89,4.9,80.0,0.0,0.0,0.0,15.9,11.0,21.3
2010-09-25,289.05,0.0,100.0,9.1,0.0,0.0,14.3,14.0,16.0
2010-09-26,289.44,0.2,87.0,32.4,0.0,0.0,13.7,13.0,15.3
2010-09-27,289.2,0.0,100.0,5.6,0.0,0.0,12.7,11.8,14.1
2010-09-28,289.03,2.8,77.0,6.3,0.0,0.0,13.7,11.2,17.2
2010-09-29,288.94,8.3,63.0,0.2,0.0,0.0,13.6,10.7,18.7
2010-09-30,288.89,0.4,93.0,0.0,0.0,0.0,12.3,9.1,14.7
2010-10-01,288.78,0.0,97.0,0.1,0.0,0.0,12.9,10.7,14.5
2010-10-02,288.71,6.5,67.0,0.0,0.0,0.0,13.8,11.3,18.3
2010-10-03,288.66,1.9,90.0,0.0,0.0,0.0,14.1,10.9,17.3
2010-10-04,288.63,1.1,83.0,0.0,0.0,0.0,14.9,12.0,17.2
2010-10-05,288.64,0.0,100.0,9.1,0.0,0.0,16.2,14.1,17.9
2010-10-06,288.89,0.0,100.0,21.8,0.0,0.0,12.8,12.0,16.2
2010-10-07,288.86,1.0,83.0,1.0,0.0,0.0,12.2,11.2,15.1
2010-10-08,288.76,5.6,70.0,0.0,0.0,0.0,10.0,7.3,15.9
2010-10-09,288.57,7.7,57.0,0.0,0.0,0.0,8.4,3.7,14.8
2010-10-10,288.53,5.6,40.0,0.0,0.0,0.0,7.7,4.3,14.3
2010-10-11,288.53,6.7,37.0,0.0,0.0,0.0,8.4,3.4,15.0
2010-10-12,288.54,4.5,53.0,0.0,0.0,0.0,8.5,4.0,14.9
2010-10-13,288.49,0.0,97.0,0.0,0.0,0.0,10.7,5.9,12.8
2010-10-14,288.47,0.0,80.0,0.0,0.0,0.0,10.9,9.4,14.2
2010-10-15,288.45,1.6,80.0,0.0,0.0,0.0,8.4,3.3,13.2
2010-10-16,288.41,0.4,97.0,0.0,0.0,0.0,9.9,7.9,12.2
2010-10-17,288.43,0.0,100.0,8.3,0.0,0.0,7.1,6.5,9.7
2010-10-18,288.44,0.0,100.0,12.3,0.0,0.0,8.2,6.5,10.3
2010-10-19,288.42,0.0,100.0,0.4,0.0,0.0,8.3,7.6,9.7
2010-10-20,288.41,2.7,73.0,1.0,0.0,0.0,7.3,6.0,11.1
2010-10-21,288.38,7.7,40.0,0.5,0.0,0.0,6.6,3.5,12.8
2010-10-22,288.36,5.9,57.0,0.0,0.0,0.0,9.2,0.5,15.1
2010-10-23,288.31,3.7,57.0,0.0,0.0,0.0,10.8,4.8,15.3
2010-10-24,288.29,1.2,77.0,1.5,0.0,0.0,11.5,8.6,15.7
2010-10-25,288.46,0.0,100.0,10.9,0.0,0.0,8.0,6.2,11.5
2010-10-26,289.1,0.5,63.0,36.3,0.0,0.0,4.1,2.6,6.9
2010-10-27,288.97,8.5,20.0,2.2,0.0,0.0,3.9,-0.4,9.9
2010-10-28,288.77,7.5,30.0,0.0,0.0,0.0,4.2,-1.6,10.2
2010-10-29,288.69,8.6,3.0,0.0,0.0,0.0,5.3,-0.7,14.0
2010-10-30,288.61,2.6,40.0,0.0,0.0,0.0,9.5,-0.3,14.3
2010-10-31,288.59,0.0,100.0,0.0,0.0,0.0,10.4,9.3,12.5
2010-11-01,288.79,0.0,87.0,0.5,0.0,0.0,12.2,9.9,13.9
2010-11-02,289.02,0.0,100.0,8.7,0.0,0.0,12.5,11.2,15.0
2010-11-03,288.96,0.0,90.0,1.0,0.0,0.0,11.1,10.4,12.5
2010-11-04,288.87,4.5,53.0,0.4,0.0,0.0,9.7,8.4,14.0
2010-11-05,288.73,6.2,47.0,0.0,0.0,0.0,11.3,4.5,16.2
2010-11-06,288.63,0.0,97.0,0.0,0.0,0.0,11.5,8.1,13.1
2010-11-07,288.57,0.1,97.0,1.9,0.0,0.0,11.1,9.8,12.2
2010-11-08,289.27,0.0,80.0,7.1,0.0,0.0,9.9,9.2,11.6
2010-11-09,289.81,0.0,80.0,15.9,0.0,0.0,7.0,6.4,9.2
2010-11-10,289.66,0.5,93.0,10.9,0.0,0.0,8.6,5.0,10.6
2010-11-11,289.42,4.0,60.0,9.2,0.0,0.0,8.2,5.6,12.1
2010-11-12,289.23,0.0,70.0,0.2,0.0,0.0,11.3,5.6,12.1
2010-11-13,289.1,0.0,90.0,0.0,0.0,0.0,12.8,9.5,14.0
2010-11-14,288.97,2.1,50.0,0.0,0.0,0.0,13.9,12.7,15.5
2010-11-15,288.87,0.3,83.0,0.0,0.0,0.0,14.8,12.8,16.0
2010-11-16,288.85,0.0,97.0,0.0,0.0,0.0,11.5,9.5,14.6
