date,level,sun_duration,cloud_cover,precipitation,snow_accumulation,snow_depth,temperature_avg,temperature_min,temperature_max
2010-11-14,280.3,2.1,50.0,0.0,0.0,0.0,13.9,12.7,15.5
2010-11-15,280.3,0.3,83.0,0.0,0.0,0.0,14.8,12.8,16.0
2010-11-16,280.29,0.0,97.0,0.0,0.0,0.0,11.5,9.5,14.6
2010-11-17,280.3,0.0,100.0,16.1,0.0,0.0,10.6,10.2,11.7
2010-11-18,280.3,0.1,90.0,0.7,0.0,0.0,9.4,8.5,10.7
2010-11-19,280.29,1.4,77.0,16.8,0.0,0.0,9.2,7.0,11.0
2010-11-20,280.34,0.5,90.0,1.4,0.0,0.0,7.3,5.2,9.2
2010-11-21,280.38,0.0,100.0,0.9,0.0,0.0,7.2,5.5,8.0
2010-11-22,280.41,2.8,77.0,30.8,0.0,0.0,7.9,6.2,12.0
2010-11-23,280.44,0.1,93.0,1.5,0.0,0.0,5.8,3.7,7.2
2010-11-24,280.47,5.2,43.0,3.7,0.0,0.0,3.9,1.8,8.8
2010-11-25,280.47,3.3,67.0,0.0,0.0,0.0,2.7,-0.5,6.0
2010-11-26,280.46,0.0,100.0,0.0,0.0,0.0,0.0,-1.5,2.2
2010-11-27,280.51,3.0,77.0,16.3,9.0,9.0,0.2,-1.3,3.9
2010-11-28,280.57,0.0,100.0,0.0,0.0,6.0,-0.6,-2.4,0.4
2010-11-29,280.68,0.1,87.0,30.3,17.0,23.0,1.5,0.1,2.4
2010-11-30,280.66,0.4,90.0,11.7,0.0,17.0,0.9,-1.0,2.6
2010-12-01,280.66,0.0,100.0,4.8,6.0,18.0,-0.9,-1.5,0.6
2010-12-02,280.69,0.1,100.0,18.8,8.0,24.0,1.1,-1.1,2.0
2010-12-03,280.71,0.0,100.0,14.1,13.0,33.0,0.4,-0.3,1.4
2010-12-04,280.66,0.0,83.0,6.0,5.0,33.0,-1.5,-2.5,0.3
2010-12-05,280.63,2.1,83.0,2.2,2.0,35.0,-2.9,-4.9,-1.6
2010-12-06,280.68,0.0,100.0,3.5,0.0,29.0,2.9,-2.5,3.7
2010-12-07,280.67,0.0,97.0,13.9,0.0,22.0,5.0,2.3,8.2
2010-12-08,280.64,0.0,93.0,9.4,0.0,15.0,4.9,3.6,5.1
2010-12-09,280.71,0.0,67.0,9.1,0.0,8.0,3.3,-0.1,10.1
2010-12-10,280.8,5.6,50.0,7.9,0.0,5.0,-0.4,-1.9,4.0
2010-12-11,280.93,5.8,23.0,0.0,0.0,3.0,-0.5,-4.7,6.7
2010-12-12,281.15,6.0,17.0,0.0,0.0,2.0,-1.0,-5.9,4.0
2010-12-13,281.31,1.4,47.0,0.0,0.0,2.0,-3.3,-4.8,0.0
2010-12-14,281.36,6.5,43.0,0.9,1.0,3.0,-4.6,-10.3,-0.8
2010-12-15,281.37,2.5,77.0,0.0,0.0,3.0,-2.5,-7.3,1.0
2010-12-16,281.37,2.5,77.0,0.0,0.0,3.0,-5.6,-7.8,-2.1
2010-12-17,281.39,0.6,97.0,0.0,0.0,3.0,-5.9,-9.8,-3.9
2010-12-18,281.43,2.1,80.0,12.0,22.0,25.0,-4.8,-6.1,-1.0
2010-12-19,281.38,4.3,77.0,1.3,2.0,25.0,-4.6,-11.9,-1.8
2010-12-20,281.39,3.5,77.0,0.0,0.0,17.0,4.5,-3.5,8.0
2010-12-21,281.43,0.0,93.0,0.0,0.0,12.0,4.1,1.7,6.0
2010-12-22,281.41,0.0,100.0,5.2,0.0,5.0,4.0,2.6,4.9
2010-12-23,281.38,0.0,100.0,11.4,0.0,3.0,4.4,3.2,5.3
2010-12-24,281.36,0.0,100.0,18.9,0.0,0.0,6.2,3.6,7.2
2010-12-25,281.39,0.0,100.0,38.0,0.0,0.0,4.0,2.8,6.4
2010-12-26,281.41,0.0,70.0,4.9,1.0,1.0,-1.1,-1.9,2.8
2010-12-27,281.43,7.8,23.0,0.1,0.0,0.0,-3.5,-5.9,-0.5
2010-12-28,281.55,2.5,80.0,0.0,0.0,0.0,-3.7,-7.1,-2.2
2010-12-29,281.62,6.5,30.0,0.0,0.0,0.0,-3.4,-6.8,0.5
2010-12-30,281.64,7.1,27.0,0.0,0.0,0.0,-3.9,-7.1,0.4
2010-12-31,281.65,4.2,53.0,0.0,0.0,0.0,-3.3,-7.4,0.0
2011-01-01,281.63,3.5,40.0,0.0,0.0,0.0,-4.2,-7.5,-1.3
2011-01-02,281.66,0.0,100.0,0.0,0.0,0.0,-2.0,-5.7,-0.9
2011-01-03,281.69,2.3,73.0,0.5,1.0,1.0,-3.9,-5.0,-0.8
2011-01-04,281.7,0.0,97.0,0.0,0.0,1.0,-5.6,-7.5,-4.5
2011-01-05,281.68,1.3,67.0,0.1,0.0,1.0,-4.7,-5.5,-3.8
2011-01-06,281.64,0.3,80.0,0.0,0.0,1.0,0.1,-7.1,3.3
2011-01-07,281.57,0.0,100.0,0.0,0.0,0.0,7.8,2.1,8.8
2011-01-08,281.53,0.0,97.0,0.4,0.0,0.0,9.0,7.4,10.2
2011-01-09,281.5,4.2,80.0,0.5,0.0,0.0,10.4,8.7,12.2
2011-01-10,281.46,0.0,100.0,0.1,0.0,0.0,8.0,7.2,10.2
2011-01-11,281.44,0.0,100.0,11.0,0.0,0.0,6.0,5.4,7.4
2011-01-12,281.39,0.0,87.0,21.2,0.0,0.0,4.8,4.1,6.9
2011-01-13,281.37,0.3,93.0,0.0,0.0,0.0,5.5,1.3,7.4
2011-01-14,281.33,5.1,43.0,0.0,0.0,0.0,6.1,2.8,12.0
2011-01-15,281.26,5.7,30.0,0.1,0.0,0.0,5.4,2.5,10.7
2011-01-16,281.2,3.9,50.0,0.1,0.0,0.0,3.5,0.9,9.0
2011-01-17,281.15,3.2,50.0,0.0,0.0,0.0,2.6,-0.7,7.1
2011-01-18,281.1,7.5,23.0,0.0,0.0,0.0,2.7,-2.5,10.0
2011-01-19,281.06,0.0,87.0,0.0,0.0,0.0,0.6,-1.6,2.5
2011-01-20,281.05,0.3,93.0,15.7,1.0,1.0,1.6,0.5,3.0
2011-01-21,280.99,0.5,87.0,0.0,0.0,0.0,0.9,0.1,2.5
2011-01-22,280.92,7.5,23.0,0.0,0.0,0.0,-1.3,-2.3,1.2
2011-01-23,280.9,7.9,13.0,0.0,0.0,0.0,-2.7,-6.7,2.0
2011-01-24,280.83,2.5,77.0,0.0,0.0,0.0,-1.4,-5.0,1.2
2011-01-25,280.72,0.0,93.0,0.0,0.0,0.0,-1.1,-5.0,0.6
2011-01-26,280.65,0.6,77.0,0.0,0.0,0.0,0.6,-2.6,4.2
2011-01-27,280.65,0.0,97.0,0.0,0.0,0.0,1.5,0.1,3.1
2011-01-28,280.61,2.2,70.0,0.2,0.0,0.0,-0.9,-2.2,1.6
2011-01-29,280.59,0.0,90.0,0.0,0.0,0.0,-1.3,-2.5,-0.3
2011-01-30,280.55,0.0,100.0,0.0,0.0,0.0,-1.0,-2.2,-0.1
2011-01-31,280.52,0.0,100.0,0.0,0.0,0.0,-1.7,-2.2,-0.6
2011-02-01,280.44,0.0,97.0,0.0,0.0,0.0,-2.3,-3.5,-1.0
2011-02-02,280.37,3.2,50.0,0.0,0.0,0.0,-2.8,-4.4,0.6
2011-02-03,280.33,2.6,63.0,0.0,0.0,0.0,-1.5,-4.5,1.5
2011-02-04,280.27,7.6,17.0,0.0,0.0,0.0,0.8,-4.8,8.0
2011-02-05,280.22,5.7,47.0,0.0,0.0,0.0,3.9,-2.2,13.3
2011-02-06,280.18,8.3,23.0,0.0,0.0,0.0,4.8,-2.8,16.1
2011-02-07,280.13,8.4,7.0,0.0,0.0,0.0,5.3,-3.0,16.6
2011-02-08,280.11,8.3,7.0,0.0,0.0,0.0,5.5,-2.9,15.6
2011-02-09,280.04,8.4,0.0,0.0,0.0,0.0,4.0,-1.7,11.5
2011-02-10,279.99,8.0,23.0,0.0,0.0,0.0,3.3,-2.6,10.9
2011-02-11,279.94,7.2,20.0,0.0,0.0,0.0,5.5,-2.5,12.1
2011-02-12,279.89,1.5,93.0,0.0,0.0,0.0,5.4,3.6,11.0
2011-02-13,279.83,0.0,100.0,0.0,0.0,0.0,1.8,1.0,4.0
2011-02-14,279.78,0.0,100.0,6.1,0.0,0.0,2.2,0.8,3.1
2011-02-15,279.73,0.0,100.0,0.0,0.0,0.0,1.4,1.1,2.5
2011-02-16,279.69,0.0,100.0,1.4,0.0,0.0,1.5,0.7,2.7
2011-02-17,279.65,0.0,97.0,14.6,3.0,3.0,1.8,0.3,2.7
2011-02-18,279.62,0.0,100.0,5.7,1.0,3.0,2.8,1.1,4.1
2011-02-19,279.58,2.1,97.0,0.0,0.0,0.0,3.7,1.8,6.1
2011-02-20,279.52,0.2,97.0,0.0,0.0,0.0,2.8,0.2,5.3
2011-02-21,279.46,0.0,100.0,1.6,2.0,2.0,-0.4,-1.0,2.8
2011-02-22,279.42,0.0,100.0,1.1,0.0,0.0,-1.4,-2.8,0.1
2011-02-23,279.38,8.4,37.0,0.0,0.0,0.0,-2.2,-4.0,2.0
2011-02-24,279.33,8.7,3.0,0.0,0.0,0.0,-2.5,-7.6,2.2
2011-02-25,279.28,8.8,10.0,0.0,0.0,0.0,-0.9,-7.3,4.7
2011-02-26,279.26,1.8,73.0,0.0,0.0,0.0,-0.2,-2.9,3.2
2011-02-27,279.21,0.0,97.0,0.0,0.0,0.0,-0.8,-4.8,1.6
2011-02-28,279.15,0.0,100.0,0.0,0.0,0.0,-0.6,-2.0,0.6
2011-03-01,279.13,0.0,100.0,0.0,0.0,0.0,0.7,-1.0,1.5
2011-03-02,279.11,0.0,83.0,0.0,0.0,0.0,0.8,-0.1,2.6
2011-03-03,279.08,0.0,100.0,0.2,1.0,1.0,-0.5,-2.6,1.1
2011-03-04,279.03,3.4,80.0,0.5,0.0,0.0,1.5,-1.0,4.5
2011-03-05,278.97,4.9,40.0,0.0,0.0,0.0,1.8,-1.0,6.7
2011-03-06,278.93,0.0,73.0,0.0,0.0,0.0,0.7,-3.7,3.0
2011-03-07,278.9,10.2,7.0,0.0,0.0,0.0,1.8,-1.4,6.6
2011-03-08,278.85,10.1,7.0,0.0,0.0,0.0,0.3,-6.0,6.6
2011-03-09,278.8,9.9,10.0,0.0,0.0,0.0,3.5,-5.6,11.0
2011-03-10,278.8,8.7,40.0,0.0,0.0,0.0,5.7,-2.7,13.5
2011-03-11,278.79,9.4,3.0,0.0,0.0,0.0,7.2,-1.2,14.5
2011-03-12,278.77,8.6,37.0,0.0,0.0,0.0,7.7,-1.0,14.0
2011-03-13,278.72,0.0,97.0,0.0,0.0,0.0,9.8,8.0,12.2
2011-03-14,278.65,1.5,80.0,22.6,0.0,0.0,11.4,7.5,14.5
2011-03-15,278.61,1.3,97.0,8.3,0.0,0.0,10.9,8.8,13.6
2011-03-16,278.6,0.0,100.0,3.2,0.0,0.0,9.1,7.5,10.8
2011-03-17,278.58,3.0,87.0,41.8,0.0,0.0,10.9,8.2,13.5
2011-03-18,278.54,1.2,77.0,1.1,0.0,0.0,9.3,7.2,14.0
2011-03-19,278.52,1.9,77.0,0.1,0.0,0.0,7.3,4.8,11.5
2011-03-20,278.49,10.9,13.0,0.0,0.0,0.0,6.3,0.5,11.8
2011-03-21,278.56,7.7,37.0,0.0,0.0,0.0,5.9,2.6,10.2
2011-03-22,278.6,10.2,30.0,0.0,0.0,0.0,7.3,-1.3,14.3
2011-03-23,278.56,11.0,10.0,0.0,0.0,0.0,9.5,-0.1,18.6
2011-03-24,278.58,10.9,27.0,0.0,0.0,0.0,12.2,2.2,21.0
2011-03-25,278.65,10.8,13.0,0.0,0.0,0.0,12.2,2.5,19.0
2011-03-26,278.68,10.2,47.0,0.0,0.0,0.0,11.2,4.4,17.6
2011-03-27,278.65,0.0,83.0,0.0,0.0,0.0,10.1,7.6,11.4
2011-03-28,278.6,0.0,100.0,0.9,0.0,0.0,10.4,8.3,13.1
2011-03-29,278.54,6.5,57.0,7.8,0.0,0.0,10.1,5.6,16.8
2011-03-30,278.56,11.2,7.0,0.0,0.0,0.0,11.1,2.5,18.5
2011-03-31,278.58,10.8,37.0,0.0,0.0,0.0,13.1,3.1,20.1
2011-04-01,278.56,4.0,70.0,0.0,0.0,0.0,13.8,9.0,20.5
2011-04-02,278.6,11.3,20.0,0.0,0.0,0.0,15.4,7.4,22.9
2011-04-03,278.64,11.4,7.0,0.0,0.0,0.0,16.7,7.1,24.3
2011-04-04,278.64,7.2,73.0,0.0,0.0,0.0,14.0,8.4,24.0
2011-04-05,278.63,8.0,57.0,4.7,0.0,0.0,12.4,8.5,17.6
2011-04-06,278.59,10.3,43.0,0.0,0.0,0.0,14.4,4.2,21.1
2011-04-07,278.52,10.7,43.0,0.0,0.0,0.0,19.1,9.0,27.7
2011-04-08,278.5,2.9,57.0,0.0,0.0,0.0,16.8,10.6,24.3
2011-04-09,278.46,10.9,17.0,0.0,0.0,0.0,18.3,8.2,26.7
2011-04-10,278.46,12.0,17.0,0.0,0.0,0.0,14.4,7.7,20.8
2011-04-11,278.49,9.4,37.0,0.0,0.0,0.0,14.5,6.0,21.1
2011-04-12,278.54,5.9,83.0,0.0,0.0,0.0,11.8,7.7,23.2
2011-04-13,278.49,11.5,50.0,8.3,0.0,0.0,9.4,5.0,14.0
2011-04-14,278.4,5.2,83.0,0.0,0.0,0.0,9.8,1.5,15.0
2011-04-15,278.4,6.9,70.0,0.0,0.0,0.0,8.9,3.8,13.3
2011-04-16,278.47,7.0,77.0,0.0,0.0,0.0,9.1,2.8,14.3
2011-04-17,278.47,10.2,37.0,0.0,0.0,0.0,10.0,3.2,15.6
2011-04-18,278.47,12.8,10.0,0.0,0.0,0.0,11.4,2.3,18.3
2011-04-19,278.43,12.8,3.0,0.0,0.0,0.0,12.8,3.1,20.0
2011-04-20,278.34,12.9,3.0,0.0,0.0,0.0,15.2,4.1,22.7
2011-04-21,278.3,13.1,3.0,0.0,0.0,0.0,15.2,5.8,23.5
2011-04-22,278.28,13.2,3.0,0.0,0.0,0.0,15.6,5.8,23.4
2011-04-23,278.28,8.9,63.0,0.0,0.0,0.0,15.9,6.0,22.6
2011-04-24,278.35,10.3,53.0,0.0,0.0,0.0,15.5,6.9,21.5
2011-04-25,278.38,4.9,67.0,0.0,0.0,0.0,14.1,10.1,22.5
2011-04-26,278.38,7.7,73.0,13.4,0.0,0.0,13.5,10.2,19.0
2011-04-27,278.33,1.7,97.0,1.6,0.0,0.0,11.4,9.3,16.5
2011-04-28,278.25,0.3,97.0,2.2,0.0,0.0,12.4,9.0,14.9
2011-04-29,278.18,0.0,97.0,2.9,0.0,0.0,11.4,10.0,12.8
2011-04-30,278.17,5.3,93.0,5.1,0.0,0.0,13.0,10.2,16.3
2011-05-01,278.21,8.5,40.0,0.2,0.0,0.0,13.2,8.3,20.1
2011-05-02,278.2,4.9,83.0,0.4,0.0,0.0,14.0,8.9,19.3
2011-05-03,278.16,8.4,50.0,0.2,0.0,0.0,14.3,8.6,23.1
2011-05-04,278.17,9.1,43.0,1.6,0.0,0.0,10.3,5.8,15.0
2011-05-05,278.13,13.5,20.0,0.0,0.0,0.0,11.7,3.1,16.9
2011-05-06,278.09,13.6,7.0,0.0,0.0,0.0,13.4,3.6,20.6
2011-05-07,278.03,13.6,10.0,0.0,0.0,0.0,16.9,5.7,25.0
2011-05-08,277.99,9.0,27.0,0.0,0.0,0.0,12.7,7.5,23.0
2011-05-09,277.98,14.0,13.0,3.4,0.0,0.0,14.7,4.5,20.2
2011-05-10,277.95,13.6,10.0,0.0,0.0,0.0,16.6,7.2,24.1
2011-05-11,277.91,12.9,30.0,0.0,0.0,0.0,18.9,8.4,26.4
2011-05-12,277.92,11.8,43.0,0.0,0.0,0.0,20.1,10.4,27.4
2011-05-13,277.97,10.7,40.0,1.4,0.0,0.0,19.9,13.8,25.0
2011-05-14,277.95,10.7,33.0,0.0,0.0,0.0,20.0,12.6,26.0
2011-05-15,277.92,0.0,100.0,0.4,0.0,0.0,9.3,6.9,19.5
2011-05-16,277.89,8.7,57.0,47.7,0.0,0.0,12.8,6.8,18.6
2011-05-17,277.84,8.6,43.0,0.0,0.0,0.0,15.2,7.8,21.0
2011-05-18,277.83,13.3,23.0,0.0,0.0,0.0,17.7,8.8,23.2
2011-05-19,277.86,13.4,13.0,0.0,0.0,0.0,19.3,10.6,24.8
2011-05-20,277.87,8.9,33.0,0.0,0.0,0.0,18.5,11.7,25.5
2011-05-21,277.85,9.6,67.0,0.0,0.0,0.0,19.6,11.7,26.1
2011-05-22,277.78,13.1,27.0,0.0,0.0,0.0,20.6,12.7,26.6
2011-05-23,277.71,7.9,47.0,0.0,0.0,0.0,20.1,14.1,27.1
2011-05-24,277.73,13.4,27.0,0.0,0.0,0.0,22.2,13.5,28.1
2011-05-25,277.81,11.3,63.0,5.6,0.0,0.0,21.1,14.5,27.8
2011-05-26,277.83,14.4,10.0,0.0,0.0,0.0,21.4,12.7,27.5
2011-05-27,277.83,11.4,50.0,0.0,0.0,0.0,22.1,13.3,28.8
2011-05-28,277.8,2.8,63.0,36.4,0.0,0.0,11.8,8.5,21.5
2011-05-29,277.76,12.4,37.0,1.0,0.0,0.0,16.9,8.7,22.8
2011-05-30,277.7,14.6,7.0,0.0,0.0,0.0,19.7,10.5,25.0
2011-05-31,277.65,13.7,33.0,0.0,0.0,0.0,21.1,12.8,26.5
2011-06-01,277.64,7.4,60.0,0.0,0.0,0.0,17.5,13.3,26.0
2011-06-02,277.63,7.3,60.0,5.3,0.0,0.0,20.1,15.4,25.6
2011-06-03,277.63,4.6,83.0,1.8,0.0,0.0,20.1,15.2,24.6
2011-06-04,277.63,5.6,57.0,12.7,0.0,0.0,19.5,17.2,25.7
2011-06-05,277.69,7.1,80.0,6.0,0.0,0.0,18.8,16.3,23.3
2011-06-06,277.72,5.2,80.0,6.9,0.0,0.0,19.3,16.4,24.0
2011-06-07,277.69,2.2,93.0,0.6,0.0,0.0,17.7,14.3,22.9
2011-06-08,277.66,7.4,70.0,58.2,0.0,0.0,19.1,15.6,24.1
2011-06-09,277.66,1.5,97.0,4.7,0.0,0.0,16.6,14.6,21.4
2011-06-10,277.66,9.3,50.0,3.0,0.0,0.0,18.8,14.7,23.1
2011-06-11,277.69,11.1,43.0,0.0,0.0,0.0,19.9,15.9,25.1
2011-06-12,277.74,8.0,50.0,0.0,0.0,0.0,18.1,14.3,24.0
2011-06-13,277.73,8.1,73.0,0.6,0.0,0.0,19.5,13.8,24.1
2011-06-14,277.72,5.7,70.0,0.9,0.0,0.0,19.1,15.6,24.0
2011-06-15,277.7,13.0,20.0,0.2,0.0,0.0,21.3,13.0,26.0
2011-06-16,277.72,13.7,23.0,0.0,0.0,0.0,22.9,14.6,29.1
2011-06-17,277.81,5.2,67.0,0.0,0.0,0.0,21.6,16.0,26.3
2011-06-18,277.82,9.8,73.0,4.4,0.0,0.0,23.2,17.2,27.5
2011-06-19,277.82,3.2,70.0,16.8,0.0,0.0,12.6,11.0,22.9
2011-06-20,277.82,10.6,27.0,4.1,0.0,0.0,18.0,9.0,24.0
2011-06-21,277.8,14.7,10.0,0.0,0.0,0.0,22.0,12.0,28.1
2011-06-22,277.75,14.2,17.0,0.0,0.0,0.0,24.2,14.9,29.5
2011-06-23,277.72,10.9,43.0,0.0,0.0,0.0,23.9,18.3,30.0
2011-06-24,277.72,0.0,90.0,13.5,0.0,0.0,15.5,14.0,22.7
2011-06-25,277.74,9.1,63.0,4.9,0.0,0.0,18.6,13.0,23.3
2011-06-26,277.76,11.5,43.0,0.0,0.0,0.0,20.2,13.2,25.0
2011-06-27,277.82,12.9,13.0,0.0,0.0,0.0,22.3,13.9,27.5
2011-06-28,277.84,13.2,13.0,0.0,0.0,0.0,22.8,15.6,27.3
2011-06-29,277.85,14.5,13.0,0.0,0.0,0.0,24.5,14.2,30.5
2011-06-30,277.89,2.8,63.0,0.0,0.0,0.0,22.1,17.2,26.4
2011-07-01,277.89,7.0,83.0,0.0,0.0,0.0,16.7,13.1,22.5
2011-07-02,277.9,9.5,50.0,4.2,0.0,0.0,16.2,11.8,21.0
2011-07-03,277.93,11.8,53.0,0.0,0.0,0.0,19.2,9.1,24.6
2011-07-04,277.93,13.5,43.0,0.0,0.0,0.0,22.4,13.3,28.0
2011-07-05,277.93,7.7,70.0,0.0,0.0,0.0,21.2,17.5,28.8
2011-07-06,277.89,10.5,40.0,10.3,0.0,0.0,22.7,15.5,29.0
2011-07-07,277.82,13.3,33.0,0.0,0.0,0.0,24.4,15.9,30.9
2011-07-08,277.79,14.4,23.0,0.0,0.0,0.0,25.6,18.1,31.2
2011-07-09,277.8,14.7,13.0,0.0,0.0,0.0,26.5,17.4,33.5
2011-07-10,277.83,14.3,10.0,0.0,0.0,0.0,26.9,18.0,34.1
2011-07-11,277.84,13.1,37.0,0.0,0.0,0.0,25.2,18.7,32.2
2011-07-12,277.82,12.8,30.0,0.0,0.0,0.0,24.5,17.3,30.7
2011-07-13,277.77,11.8,37.0,0.0,0.0,0.0,28.2,19.8,35.5
2011-07-14,277.76,12.2,40.0,0.0,0.0,0.0,27.3,20.1,34.6
2011-07-15,277.74,0.7,90.0,0.0,0.0,0.0,20.3,19.0,27.0
2011-07-16,277.7,8.5,57.0,7.4,0.0,0.0,22.0,16.5,27.5
2011-07-17,277.74,12.1,33.0,0.0,0.0,0.0,22.5,15.2,28.8
2011-07-18,277.82,7.2,57.0,21.8,0.0,0.0,22.1,16.5,27.5
2011-07-19,277.83,8.2,47.0,4.5,0.0,0.0,21.8,16.0,26.4
2011-07-20,277.83,7.2,57.0,1.3,0.0,0.0,18.3,15.7,22.2
2011-07-21,277.78,12.0,47.0,6.5,0.0,0.0,20.1,15.3,27.3
2011-07-22,277.74,10.2,43.0,0.0,0.0,0.0,20.9,13.1,26.7
2011-07-23,277.75,2.8,93.0,20.2,0.0,0.0,17.7,15.4,21.3
2011-07-24,277.77,0.0,100.0,65.5,0.0,0.0,12.8,11.4,18.1
2011-07-25,277.8,0.0,93.0,7.8,0.0,0.0,14.9,12.0,17.7
2011-07-26,277.87,7.1,60.0,0.0,0.0,0.0,17.5,12.6,22.5
2011-07-27,277.91,10.1,57.0,0.0,0.0,0.0,20.0,12.8,25.9
2011-07-28,278.04,1.1,77.0,5.2,0.0,0.0,18.3,15.2,22.0
2011-07-29,278.07,7.5,70.0,0.5,0.0,0.0,19.1,13.5,25.5
2011-07-30,278.08,3.6,83.0,0.8,0.0,0.0,18.5,13.8,24.7
2011-07-31,278.11,7.7,30.0,1.2,0.0,0.0,20.4,15.1,26.4
2011-08-01,278.09,4.0,67.0,2.3,0.0,0.0,19.2,15.0,24.5
2011-08-02,278.11,11.8,33.0,0.0,0.0,0.0,21.7,14.8,28.0
2011-08-03,278.12,11.5,40.0,0.0,0.0,0.0,23.6,16.1,30.2
2011-08-04,278.12,8.1,53.0,0.0,0.0,0.0,21.6,18.5,28.9
2011-08-05,278.15,8.1,50.0,2.1,0.0,0.0,22.3,17.6,27.6
2011-08-06,278.2,6.0,50.0,0.0,0.0,0.0,22.7,17.5,26.4
2011-08-07,278.19,11.2,50.0,0.0,0.0,0.0,25.0,19.5,29.5
2011-08-08,278.19,6.5,50.0,0.0,0.0,0.0,23.1,19.5,27.8
2011-08-09,278.19,5.6,83.0,33.2,0.0,0.0,15.7,13.1,22.1
2011-08-10,278.2,10.9,33.0,1.6,0.0,0.0,16.9,11.4,22.9
2011-08-11,278.19,13.6,10.0,0.0,0.0,0.0,18.6,9.4,25.1
2011-08-12,278.2,13.2,33.0,0.0,0.0,0.0,20.4,12.2,27.5
2011-08-13,278.24,9.0,30.0,0.0,0.0,0.0,21.3,13.7,28.2
2011-08-14,278.27,13.4,23.0,0.0,0.0,0.0,23.5,15.0,30.6
2011-08-15,278.26,10.7,53.0,0.0,0.0,0.0,23.4,15.6,30.0
2011-08-16,278.2,13.2,30.0,0.0,0.0,0.0,22.8,17.3,27.8
2011-08-17,278.19,13.4,7.0,0.0,0.0,0.0,23.2,16.1,29.0
2011-08-18,278.18,13.2,3.0,0.0,0.0,0.0,24.8,16.1,33.0
2011-08-19,278.17,12.8,43.0,0.0,0.0,0.0,25.8,17.4,33.0
2011-08-20,278.1,12.8,10.0,0.5,0.0,0.0,25.2,18.4,31.6
2011-08-21,278.11,12.8,3.0,0.0,0.0,0.0,26.5,18.8,33.7
2011-08-22,278.17,12.6,13.0,0.0,0.0,0.0,27.6,19.9,35.1
2011-08-23,278.11,12.7,7.0,0.0,0.0,0.0,28.0,20.2,36.0
2011-08-24,278.03,12.8,3.0,0.0,0.0,0.0,26.7,19.0,35.3
2011-08-25,278.05,12.7,3.0,0.0,0.0,0.0,26.1,17.2,35.9
2011-08-26,278.09,12.9,3.0,0.0,0.0,0.0,25.9,17.0,36.0
2011-08-27,278.11,10.3,47.0,0.0,0.0,0.0,21.9,16.5,33.3
2011-08-28,278.14,5.8,50.0,2.8,0.0,0.0,19.0,17.0,23.5
2011-08-29,278.15,12.3,27.0,0.0,0.0,0.0,20.2,11.3,27.4
2011-08-30,278.18,8.7,43.0,0.0,0.0,0.0,21.3,15.9,27.5
2011-08-31,278.17,10.1,23.0,0.0,0.0,0.0,22.1,15.4,28.6
2011-09-01,278.08,7.1,63.0,1.7,0.0,0.0,22.4,16.3,30.0
2011-09-02,278.09,11.1,63.0,0.0,0.0,0.0,21.8,16.3,30.4
2011-09-03,278.1,12.2,17.0,0.0,0.0,0.0,22.6,14.6,30.9
2011-09-04,278.11,9.4,33.0,0.0,0.0,0.0,23.2,17.0,33.2
2011-09-05,278.07,3.2,93.0,14.9,0.0,0.0,20.8,18.0,25.1
2011-09-06,277.97,10.0,40.0,0.6,0.0,0.0,19.7,17.3,24.7
2011-09-07,277.91,8.9,37.0,0.0,0.0,0.0,20.0,11.8,27.7
2011-09-08,277.9,2.4,80.0,0.0,0.0,0.0,18.9,14.8,22.4
2011-09-09,277.94,11.1,20.0,0.0,0.0,0.0,21.2,15.0,27.7
2011-09-10,277.95,11.7,7.0,0.0,0.0,0.0,22.8,15.2,30.8
2011-09-11,277.95,11.4,13.0,0.0,0.0,0.0,23.6,16.0,30.5
2011-09-12,277.92,8.7,33.0,0.0,0.0,0.0,22.0,17.4,29.8
2011-09-13,277.91,10.3,33.0,0.0,0.0,0.0,22.1,16.3,30.1
2011-09-14,277.9,11.2,10.0,0.0,0.0,0.0,22.9,15.1,30.8
2011-09-15,277.87,9.3,47.0,0.0,0.0,0.0,20.1,17.7,25.7
2011-09-16,277.79,10.5,20.0,0.0,0.0,0.0,20.2,13.0,27.2
2011-09-17,277.77,10.5,20.0,0.0,0.0,0.0,21.5,13.6,29.0
2011-09-18,277.77,7.3,67.0,0.2,0.0,0.0,19.2,13.9,27.2
2011-09-19,277.77,0.0,73.0,21.4,0.0,0.0,12.1,9.9,17.6
2011-09-20,277.77,4.3,67.0,27.2,0.0,0.0,16.5,8.8,22.0
2011-09-21,277.79,8.6,33.0,0.0,0.0,0.0,18.2,14.6,24.0
2011-09-22,277.79,0.2,83.0,0.0,0.0,0.0,16.9,13.0,21.2
2011-09-23,277.77,8.5,47.0,0.0,0.0,0.0,16.4,12.8,23.2
2011-09-24,277.74,8.7,47.0,0.0,0.0,0.0,15.9,11.1,22.8
2011-09-25,277.72,9.3,23.0,0.0,0.0,0.0,16.7,9.6,24.3
2011-09-26,277.71,8.7,37.0,0.0,0.0,0.0,16.7,10.0,24.6
2011-09-27,277.69,9.8,7.0,0.0,0.0,0.0,17.1,9.9,24.9
2011-09-28,277.67,9.4,20.0,0.0,0.0,0.0,17.8,11.1,24.9
2011-09-29,277.66,10.0,20.0,0.0,0.0,0.0,16.7,11.4,24.1
2011-09-30,277.63,10.4,13.0,0.0,0.0,0.0,16.9,9.0,25.3
