date,level,day_time,precipitation,snow_accumulation,temperature_avg,temperature_min,temperature_max,cloud_cover_avg,cloud_cover_min,cloud_cover_max,dew_point_avg,dew_point_min,dew_point_max,humidity_avg,humidity_min,humidity_max,pressure_avg,pressure_min,pressure_max,precipitation_probability_avg,precipitation_probability_min,precipitation_probability_max,precipitation_intensity_avg,precipitation_intensity_min,precipitation_intensity_max
2010-01-01,153.0,31320.0,0.0,0.0,2.1004166666666664,0.91,2.93,0.9041666666666668,0.72,1.0,2.1004166666666664,0.91,2.93,1.0,1.0,1.0,991.80875,990.39,995.02,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-02,151.0,31380.0,0.0,0.0,-1.49875,-5.46,1.42,0.9,0.75,1.0,-1.987083333333333,-8.34,1.42,0.9670833333333334,0.75,1.0,1004.185,996.66,1013.49,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-03,149.0,31440.0,0.0,0.0,-5.086666666666667,-8.03,-0.47,0.3973684210526317,0.0,1.0,-9.520416666666666,-12.77,-7.16,0.7275,0.48,1.0,1019.465,1015.71,1021.18,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-04,147.0,31500.0,0.0,0.0,-7.902499999999997,-10.26,-6.38,0.7783333333333333,0.0,1.0,-8.287916666666664,-11.12,-6.44,0.9716666666666668,0.87,1.0,1018.6975,1015.13,1021.47,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-05,146.0,31560.0,0.0,0.0,-6.330416666666667,-7.06,-5.2,1.0,1.0,1.0,-6.330416666666667,-7.06,-5.2,1.0,1.0,1.0,1009.65875,1004.3,1013.89,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-06,145.0,31620.0,0.0,0.0,-5.832083333333333,-6.97,-4.36,0.94125,0.75,1.0,-5.832083333333333,-6.97,-4.36,1.0,1.0,1.0,1002.09125,1000.32,1005.06,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-07,144.0,31740.0,0.0,0.0,-4.304999999999999,-5.59,-2.9,0.9883333333333334,0.85,1.0,-4.304999999999999,-5.59,-2.9,1.0,1.0,1.0,1010.4325,1005.21,1015.72,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-08,143.0,31800.0,0.0,0.0,-4.770833333333334,-5.48,-3.93,0.9416666666666668,0.75,1.0,-4.770833333333334,-5.48,-3.93,1.0,1.0,1.0,1009.8825000000002,1005.09,1015.19,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-09,143.0,31860.0,0.0,0.0,-4.094166666666665,-5.36,-2.73,0.9929166666666666,0.83,1.0,-4.094166666666665,-5.36,-2.73,1.0,1.0,1.0,1003.2175,1002.52,1004.94,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-10,142.0,31980.0,0.0,0.0,-2.552916666666667,-4.28,-0.11,0.8816666666666665,0.44,1.0,-2.552916666666667,-4.28,-0.11,1.0,1.0,1.0,1007.8275,1004.54,1012.59,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-11,142.0,32100.0,0.0,0.0,-3.965416666666666,-4.52,-2.96,0.94125,0.0,1.0,-3.965416666666666,-4.52,-2.96,1.0,1.0,1.0,1014.68625,1012.95,1015.88,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-12,141.0,32220.0,0.0,0.0,-4.459166666666667,-5.17,-3.5,0.9825,0.65,1.0,-4.459166666666667,-5.17,-3.5,1.0,1.0,1.0,1017.19875,1016.03,1019.1,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-13,140.0,32280.0,0.0,0.0,-5.371250000000001,-6.22,-4.2,0.9829166666666668,0.79,1.0,-5.371250000000001,-6.22,-4.2,1.0,1.0,1.0,1013.74625,1012.6,1014.55,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-14,140.0,32400.0,0.0,0.0,-5.635833333333335,-6.22,-4.59,0.9795833333333333,0.75,1.0,-5.635833333333335,-6.22,-4.59,1.0,1.0,1.0,1015.10625,1014.02,1017.05,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-15,139.0,32520.0,0.0,0.0,-4.920833333333334,-5.9,-3.68,0.9595833333333332,0.62,1.0,-4.920833333333334,-5.9,-3.68,1.0,1.0,1.0,1022.88875,1017.26,1028.72,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-16,139.0,32640.0,0.0,0.0,-5.4004166666666675,-8.24,-3.28,0.8312499999999999,0.44,1.0,-5.660833333333333,-8.24,-4.32,0.9816666666666666,0.77,1.0,1028.97875,1027.2,1030.4,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-17,138.0,32700.0,0.0,0.0,-6.740833333333334,-9.09,-3.57,0.7550000000000002,0.4,1.0,-6.740833333333334,-9.09,-3.57,1.0,1.0,1.0,1023.76625,1021.72,1025.64,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-18,138.0,32880.0,0.0,0.0,-5.8687499999999995,-8.35,-1.73,0.6233333333333334,0.19,0.84,-5.91125,-8.35,-2.32,0.9970833333333332,0.96,1.0,1026.03375,1024.85,1027.39,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-19,140.0,33000.0,0.0,0.0,-6.502916666666667,-10.35,-1.61,0.6808333333333332,0.11,1.0,-6.605416666666667,-10.35,-2.91,0.9933333333333332,0.84,1.0,1024.91375,1022.8,1026.99,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-20,142.0,33120.0,0.0,0.0,-7.040833333333333,-13.6,-1.59,0.4970833333333331,0.0,1.0,-7.453333333333332,-13.6,-2.96,0.9716666666666668,0.77,1.0,1019.87125,1017.44,1022.63,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-21,142.0,33240.0,0.0,0.0,-9.837916666666668,-14.15,-5.88,0.81875,0.0,1.0,-9.837916666666668,-14.15,-5.88,1.0,1.0,1.0,1021.79375,1016.71,1025.42,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-22,141.0,33360.0,0.0,0.0,-7.250416666666665,-8.59,-5.26,0.9129166666666668,0.71,1.0,-7.250416666666665,-8.59,-5.26,1.0,1.0,1.0,1026.6800000000003,1025.57,1028.78,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-23,141.0,33540.0,0.0,0.0,-8.195833333333333,-9.1,-6.96,0.9079166666666664,0.49,1.0,-8.195833333333333,-9.1,-6.96,1.0,1.0,1.0,1028.92125,1028.42,1029.69,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-24,140.0,33660.0,0.0,0.0,-8.682500000000003,-9.62,-7.81,0.9858333333333332,0.68,1.0,-8.682500000000003,-9.62,-7.81,1.0,1.0,1.0,1030.0925,1027.88,1032.19,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-25,140.0,33780.0,0.0,1.81,-8.75,-10.17,-6.69,1.0,1.0,1.0,-8.815833333333336,-10.17,-6.8,0.995,0.93,1.0,1033.2500000000002,1032.39,1034.32,0.03166666666666667,0.0,0.38,0.004166666666666667,0.0,0.08
