date,level,day_time,precipitation,snow_accumulation,temperature_avg,temperature_min,temperature_max,cloud_cover_avg,cloud_cover_min,cloud_cover_max,dew_point_avg,dew_point_min,dew_point_max,humidity_avg,humidity_min,humidity_max,pressure_avg,pressure_min,pressure_max,precipitation_probability_avg,precipitation_probability_min,precipitation_probability_max,precipitation_intensity_avg,precipitation_intensity_min,precipitation_intensity_max
2010-01-01,154.0,31200.0,0.0,0.0,-0.85875,-4.39,1.65,0.7876190476190476,0.0,1.0,-0.85875,-4.39,1.65,1.0,1.0,1.0,992.915,991.81,995.95,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-02,153.0,31260.0,0.26,0.0,-2.0983333333333336,-3.87,0.14,0.956470588235294,0.75,1.0,-4.109166666666666,-9.49,0.14,0.87125,0.64,1.0,1005.3925,997.54,1014.67,0.08333333333333333,0.0,1.0,0.010833333333333334,0.0,0.24
2010-01-03,150.0,31320.0,0.0,0.0,-5.591249999999999,-10.23,-1.88,0.2838461538461538,0.0,0.88,-10.42375,-12.27,-7.0,0.7116666666666668,0.45,1.0,1019.72375,1016.46,1021.75,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-04,148.0,31380.0,0.0,16.7,-8.636666666666665,-12.8,-5.23,0.734,0.0,1.0,-8.764583333333333,-12.8,-5.23,0.9908333333333332,0.88,1.0,1018.7675,1015.24,1021.74,0.3333333333333333,0.0,1.0,0.04666666666666667,0.0,0.22
2010-01-05,149.0,31440.0,0.0,49.57,-6.880833333333334,-7.5,-6.06,1.0,1.0,1.0,-6.880833333333334,-7.5,-6.06,1.0,1.0,1.0,1010.69,1006.3,1014.37,0.625,0.0,1.0,0.13041666666666668,0.0,0.37
2010-01-06,148.0,31500.0,0.0,57.88,-6.521666666666667,-7.91,-5.07,0.9895833333333334,0.75,1.0,-6.521666666666667,-7.91,-5.07,1.0,1.0,1.0,1002.80625,1001.2,1005.57,0.5416666666666666,0.0,1.0,0.14958333333333337,0.0,0.59
2010-01-07,148.0,31620.0,0.0,45.739999999999995,-5.55125,-6.67,-4.44,1.0,1.0,1.0,-5.55125,-6.67,-4.44,1.0,1.0,1.0,1011.5575,1006.46,1016.95,0.3333333333333333,0.0,1.0,0.12708333333333335,0.0,0.82
2010-01-08,148.0,31680.0,12.46,147.01,-5.467083333333332,-6.06,-5.0,1.0,1.0,1.0,-5.467083333333332,-6.06,-5.0,1.0,1.0,1.0,1010.8275,1004.99,1016.19,0.9583333333333334,0.0,1.0,0.94,0.0,2.46
2010-01-09,150.0,31740.0,7.039999999999999,11.260000000000002,-4.402916666666667,-5.1,-3.84,1.0,1.0,1.0,-4.402916666666667,-5.1,-3.84,1.0,1.0,1.0,1004.1975,1003.2,1004.94,0.375,0.0,1.0,0.32791666666666663,0.0,1.78
2010-01-10,151.0,31860.0,0.0,0.0,-4.2175,-5.0,-3.02,0.9808333333333332,0.75,1.0,-4.2175,-5.0,-3.02,1.0,1.0,1.0,1008.0525,1004.39,1012.71,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-11,151.0,31980.0,0.0,0.0,-4.107500000000001,-5.0,-2.83,0.9804166666666668,0.75,1.0,-4.107500000000001,-5.0,-2.83,1.0,1.0,1.0,1014.98875,1013.15,1017.47,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-12,151.0,32100.0,0.0,25.369999999999997,-5.277083333333333,-6.27,-4.38,1.0,1.0,1.0,-5.277083333333333,-6.27,-4.38,1.0,1.0,1.0,1018.1075,1016.19,1019.81,0.25,0.0,1.0,0.07291666666666667,0.0,0.63
2010-01-13,150.0,32160.0,0.0,0.0,-5.4433333333333325,-6.06,-4.78,1.0,1.0,1.0,-5.4433333333333325,-6.06,-4.78,1.0,1.0,1.0,1014.17375,1013.2,1015.32,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-14,149.0,32280.0,0.0,0.0,-5.658749999999999,-6.06,-4.78,0.9725,0.44,1.0,-5.658749999999999,-6.06,-4.78,1.0,1.0,1.0,1015.66875,1014.99,1017.31,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-15,147.0,32400.0,0.0,0.0,-5.312499999999999,-5.85,-4.19,1.0,1.0,1.0,-5.312499999999999,-5.85,-4.19,1.0,1.0,1.0,1023.74125,1018.26,1029.85,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-16,146.0,32520.0,0.0,0.0,-6.2391666666666685,-10.8,-3.14,0.66125,0.0,1.0,-6.3083333333333345,-10.8,-3.79,0.995,0.94,1.0,1030.05625,1028.53,1031.62,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-17,146.0,32580.0,0.0,7.84,-8.04125,-9.85,-5.85,0.9779166666666668,0.75,1.0,-8.04125,-9.85,-5.85,1.0,1.0,1.0,1024.0875,1022.07,1027.06,0.16666666666666666,0.0,1.0,0.020833333333333332,0.0,0.14
2010-01-18,145.0,32760.0,0.0,0.0,-7.023333333333333,-10.07,-3.69,0.8795833333333333,0.28,1.0,-7.023333333333333,-10.07,-3.69,1.0,1.0,1.0,1025.9637500000003,1024.59,1027.39,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-19,145.0,32880.0,0.0,0.0,-5.290416666666666,-7.85,-1.15,0.5383333333333334,0.0,1.0,-5.310416666666667,-7.85,-1.15,0.99875,0.97,1.0,1024.59375,1022.56,1026.79,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-20,145.0,33060.0,0.0,0.0,-5.917916666666666,-8.58,-1.88,0.26761904761904765,0.0,0.88,-6.105416666666666,-8.58,-2.0,0.9870833333333334,0.8,1.0,1018.895,1016.6,1021.65,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-21,144.0,33180.0,0.0,45.629999999999995,-8.048749999999998,-9.41,-6.69,0.91375,0.75,1.0,-8.048749999999998,-9.41,-6.69,1.0,1.0,1.0,1022.2325,1018.19,1026.0,0.25,0.0,1.0,0.10958333333333332,0.0,1.04
2010-01-22,143.0,33240.0,0.0,20.25,-8.137083333333331,-9.68,-6.91,0.9983333333333334,0.96,1.0,-8.137083333333331,-9.68,-6.91,1.0,1.0,1.0,1027.6899999999998,1026.32,1030.05,0.2916666666666667,0.0,1.0,0.04958333333333333,0.0,0.38
2010-01-23,143.0,33420.0,0.0,0.0,-9.05625,-9.68,-8.03,0.9791666666666666,0.75,1.0,-9.05625,-9.68,-8.03,1.0,1.0,1.0,1029.8350000000005,1029.01,1030.51,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-24,142.0,33540.0,0.0,0.0,-9.214583333333332,-10.23,-8.57,1.0,1.0,1.0,-9.214583333333332,-10.23,-8.57,1.0,1.0,1.0,1031.11625,1029.79,1033.13,0.0,0.0,0.0,0.0,0.0,0.0
